"","V1","V2"
"1",0,0
"2",0.105353505774736,0.104694611573738
"3",0,0
"4",0.105353505774736,0.104694611573738
"5",0.105355652334824,0.104696114147813
"6",0.105355652334824,0.104696114147813
"7",0.316062453171115,0.304426115031597
"8",0.421415853588881,0.391844247559318
"9",0.87015442890526,0.286995179009012
"10",0.9731595779234,0.0610071603276703
"11",0.962270951741274,0.0866001274424394
"12",0.984008132095534,0.03779771106592
"13",0.987016471076739,0.0303673582654034
"14",0,0
"15",0.983743379382346,0.0370246720646869
"16",0.987604263175111,0.0286749416259763
"17",0.99785087602225,0.00510676132440858
"18",0.998713490497487,0.00308504268135816
"19",0.972951347339121,0.0569387575299312
"20",0.987219469503112,0.0296039900330704
"21",0.99834930583024,0.003979689061963
"22",0.999159262700637,0.0020172822828323
"23",0.995298004758131,0.0112320626485155
"24",0.994292315924869,0.013116587526926
"25",0.244625272239562,0.239119981691917
"26",0.995496395635177,0.0105496002135554
"27",0.997992309153029,0.00483584837565333
"28",0.997726592401447,0.00548686066588726
"29",0.998259695364409,0.00410622821308884
"30",0.996046298544791,0.00939811523451003
"31",0.99948735236659,0.00121873013533199
"32",0.997608087096565,0.00562688315198631
"33",0.998554085048524,0.0035104161015944
"34",0,0
"35",2.25191652633795e-06,2.25190304618691e-06
"36",0.446724261353822,0.409189909547773
"37",0.973069040308586,0.0592123329038258
"38",0.993208027129357,0.0160221293798456
"39",0.994327494420895,0.0131989244196401
"40",0.998377988008097,0.00388165409676264
"41",0.999496362138037,0.00120373822562505
"42",0.998134131223323,0.00442104065112314
"43",0.999908395549291,0.000219238218420099
"44",0.999818070071959,0.000435141715118829
"45",0.999040257325083,0.00227126732653956
"46",0.999857544223511,0.000340688182301831
"47",0.983608120302981,0.034520758648913
"48",0.999835893266417,0.00039101167826683
"49",0.999947890560795,0.000124722347187787
"50",0.999894947877336,0.000250662928906713
"51",0.999948779401895,0.000122494048456723
