"","V1","V2"
"1",0.144785900470715,0.140804903761903
"2",0.289568706300935,0.268143204477246
"3",0.144785900470715,0.140804903761903
"4",0.289568706300935,0.268143204477246
"5",0.289568706300935,0.268143204477246
"6",0.289568706300935,0.268143204477246
"7",0.43435151213011,0.369062635372536
"8",0.43435151213011,0.369062635372536
"9",0.460407919742101,0.378695522520404
"10",0.454524120608976,0.375139050512998
"11",0.508991483981745,0.396974883229811
"12",0.501543618064848,0.39294030575729
"13",0.513046533246952,0.395998067311643
"14",0.374261218460719,0.331531931644218
"15",0.587450083287005,0.410440840064728
"16",0.613006965177628,0.41429806978707
"17",0.639847426189484,0.410790086506385
"18",0.676633014314545,0.400055098628474
"19",0.81345194587271,0.287600958316872
"20",0.820940103991885,0.282880034298066
"21",0.808372364651279,0.29270444452678
"22",0.805516258955936,0.294319775397052
"23",0.806272074107506,0.297045516742478
"24",0.8057860786532,0.289842185056032
"25",0.336178359154685,0.304348152160307
"26",0.745473749244517,0.315243536149093
"27",0.780242622015372,0.301830697482441
"28",0.807880882668688,0.289946131515319
"29",0.796754346052584,0.299428194408833
"30",0.839569044092942,0.263418283246785
"31",0.823895711114875,0.275091463172254
"32",0.840975288821315,0.258437365908697
"33",0.837020736780538,0.25943006976277
"34",0.229478412630604,0.217596883562058
"35",0.229478412630604,0.217596883562058
"36",0.396646005244083,0.344870082438984
"37",0.76613533236785,0.292912169799125
"38",0.79382649835926,0.288192095403653
"39",0.820929863666709,0.272448027148094
"40",0.831293026661023,0.264716855016813
"41",0.858469761524457,0.239212578903523
"42",0.839930392190468,0.25245961048773
"43",0.882564794070993,0.209255455159804
"44",0.888710447594186,0.203415832711111
"45",0.901158661361441,0.183798784988909
"46",0.923386103501294,0.147529550603913
"47",0.87595736892956,0.189316400033004
"48",0.925686771788175,0.13694805914941
"49",0.94489338582002,0.103595104660344
"50",0.972671083048097,0.0519271726609976
"51",0.975459707926195,0.0455098303399245
