"","V1","V2"
"1",0.630942608347444,0.262278979951615
"2",0.861361460217601,0.152538396962619
"3",0.630942608347444,0.262278979951615
"4",0.861361460217601,0.152538396962619
"5",0.861361460217601,0.152538396962619
"6",0.861361460217601,0.152538396962619
"7",0.946400426809716,0.0741120186745164
"8",0.898010826600458,0.123785152795567
"9",0.541335763730155,0.444688260567041
"10",0.481406350898627,0.406997215984024
"11",0.509923969204209,0.4240104734525
"12",0.509271926158473,0.431326040212141
"13",0.500400828054455,0.424827427402568
"14",0.920788914068872,0.100691089853538
"15",0.499933870160182,0.42639805799517
"16",0.518045739508215,0.437037697344734
"17",0.542841582832116,0.449309356750079
"18",0.54979139642476,0.455019192054365
"19",0.604308009301635,0.472845922088188
"20",0.588156080815797,0.472134090715936
"21",0.601532221622491,0.470118785113705
"22",0.59980191291973,0.470379494301014
"23",0.626814336482579,0.473772274651287
"24",0.603419101495015,0.468269214394582
"25",0.898251772180376,0.121800195331225
"26",0.574214926660749,0.444082030663662
"27",0.606684320676671,0.464389501003086
"28",0.625900825286507,0.473142909095336
"29",0.6439696119695,0.47114177002496
"30",0.643916490397538,0.476891596620004
"31",0.641197164429746,0.470979263757259
"32",0.665231994976209,0.470109024747353
"33",0.658423785990736,0.470838562405544
"34",0.792491145046744,0.199158698282044
"35",0.792491145046744,0.199158698282044
"36",0.91319685446868,0.104428951033671
"37",0.62843342969162,0.446181231236834
"38",0.644204304029985,0.459609199812495
"39",0.656863258179346,0.472542143227611
"40",0.653266724615218,0.473071993118344
"41",0.671263750172792,0.473880282800517
"42",0.666337329612622,0.465496064352916
"43",0.692672488837586,0.473594338249155
"44",0.698607569085723,0.46842440409843
"45",0.72434221698274,0.461459143867552
"46",0.752497493428668,0.453774998813146
"47",0.670014778903384,0.447229369785808
"48",0.668664533878072,0.498541756953621
"49",0.689202880263052,0.498675148554788
"50",0.707141476408417,0.497689002848242
"51",0.711474548863291,0.487723171568992
